categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,180,animal,6.8000030517578125,8,4,CERDO
animal,0,read,180,animal,7.650003433227539,9,4,CERDO
animal,0,read,180,animal,8.500003814697266,10,4,CERDO
animal,0,read,180,animal,9.350004196166992,11,4,CERDO
animal,0,read,180,animal,10.200004577636719,12,4,CERDO
animal,0,read,180,animal,11.050004959106445,13,4,CERDO
tool,0,read,181,tool,18.700008392333984,22,18,LLAVE
tool,0,read,181,tool,19.55000877380371,23,18,LLAVE
tool,0,read,181,tool,20.400009155273438,24,18,LLAVE
tool,0,read,181,tool,21.250009536743164,25,18,LLAVE
tool,0,read,181,tool,22.10000991821289,26,18,LLAVE
tool,0,read,181,tool,22.950010299682617,27,18,LLAVE
tool,0,read,182,tool,30.600013732910156,36,23,SIERRA
tool,0,read,182,tool,31.450014114379883,37,23,SIERRA
tool,0,read,182,tool,32.30001449584961,38,23,SIERRA
tool,0,read,182,tool,33.150014877319336,39,23,SIERRA
tool,0,read,182,tool,34.00001525878906,40,23,SIERRA
tool,0,read,182,tool,34.85001564025879,41,23,SIERRA
tool,0,read,183,tool,42.50001907348633,50,24,CLAVO
tool,0,read,183,tool,43.350019454956055,51,24,CLAVO
tool,0,read,183,tool,44.20001983642578,52,24,CLAVO
tool,0,read,183,tool,45.05002021789551,53,24,CLAVO
tool,0,read,183,tool,45.900020599365234,54,24,CLAVO
tool,0,read,183,tool,46.75002098083496,55,24,CLAVO
tool,0,read,184,tool,53.55002403259277,63,27,TUERCA
tool,0,read,184,tool,54.4000244140625,64,27,TUERCA
tool,0,read,184,tool,55.25002479553223,65,27,TUERCA
tool,0,read,184,tool,56.10002517700195,66,27,TUERCA
tool,0,read,184,tool,56.95002555847168,67,27,TUERCA
tool,0,read,184,tool,57.800025939941406,68,27,TUERCA
tool,0,read,184,tool,58.65002632141113,69,27,TUERCA
animal,0,read,185,animal,65.45002937316895,77,9,CONEJO
animal,0,read,185,animal,66.30002975463867,78,9,CONEJO
