categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,144,animal,6.8000030517578125,8,7,YEGUA
animal,0,read,144,animal,7.650003433227539,9,7,YEGUA
animal,0,read,144,animal,8.500003814697266,10,7,YEGUA
animal,0,read,144,animal,9.350004196166992,11,7,YEGUA
animal,0,read,144,animal,10.200004577636719,12,7,YEGUA
animal,0,read,144,animal,11.050004959106445,13,7,YEGUA
animal,0,read,145,animal,18.700008392333984,22,15,CAMELLO
animal,0,read,145,animal,19.55000877380371,23,15,CAMELLO
animal,0,read,145,animal,20.400009155273438,24,15,CAMELLO
animal,0,read,145,animal,21.250009536743164,25,15,CAMELLO
animal,0,read,145,animal,22.10000991821289,26,15,CAMELLO
animal,0,read,145,animal,22.950010299682617,27,15,CAMELLO
animal,0,read,146,animal,30.600013732910156,36,11,CABALLO
animal,0,read,146,animal,31.450014114379883,37,11,CABALLO
animal,0,read,146,animal,32.30001449584961,38,11,CABALLO
animal,0,read,146,animal,33.150014877319336,39,11,CABALLO
animal,0,read,146,animal,34.00001525878906,40,11,CABALLO
animal,0,read,146,animal,34.85001564025879,41,11,CABALLO
tool,0,read,147,tool,43.350019454956055,51,26,ALICATE
tool,0,read,147,tool,44.20001983642578,52,26,ALICATE
tool,0,read,147,tool,45.05002021789551,53,26,ALICATE
tool,0,read,147,tool,45.900020599365234,54,26,ALICATE
tool,0,read,147,tool,46.75002098083496,55,26,ALICATE
tool,0,read,147,tool,47.60002136230469,56,26,ALICATE
tool,0,read,148,tool,55.25002479553223,65,23,SIERRA
tool,0,read,148,tool,56.10002517700195,66,23,SIERRA
tool,0,read,148,tool,56.95002555847168,67,23,SIERRA
tool,0,read,148,tool,57.800025939941406,68,23,SIERRA
tool,0,read,148,tool,58.65002632141113,69,23,SIERRA
tool,0,read,148,tool,59.50002670288086,70,23,SIERRA
animal,0,read,149,animal,68.00003051757812,80,0,TIGRE
animal,0,read,149,animal,68.85003089904785,81,0,TIGRE
animal,0,read,149,animal,69.70003128051758,82,0,TIGRE
animal,0,read,149,animal,70.5500316619873,83,0,TIGRE
animal,0,read,149,animal,71.40003204345703,84,0,TIGRE
animal,0,read,149,animal,72.25003242492676,85,0,TIGRE
tool,0,read,150,tool,79.05003547668457,93,25,PINCEL
tool,0,read,150,tool,79.9000358581543,94,25,PINCEL
tool,0,read,150,tool,80.75003623962402,95,25,PINCEL
tool,0,read,150,tool,81.60003662109375,96,25,PINCEL
tool,0,read,150,tool,82.45003700256348,97,25,PINCEL
tool,0,read,150,tool,83.3000373840332,98,25,PINCEL
tool,0,read,150,tool,84.15003776550293,99,25,PINCEL
animal,0,read,151,animal,91.80004119873047,108,6,BURRO
animal,0,read,151,animal,92.6500415802002,109,6,BURRO
animal,0,read,151,animal,93.50004196166992,110,6,BURRO
animal,0,read,151,animal,94.35004234313965,111,6,BURRO
animal,0,read,151,animal,95.20004272460938,112,6,BURRO
animal,0,read,151,animal,96.0500431060791,113,6,BURRO
animal,0,read,151,animal,96.90004348754883,114,6,BURRO
animal,0,read,152,animal,103.70004653930664,122,13,TORTUGA
animal,0,read,152,animal,104.55004692077637,123,13,TORTUGA
animal,0,read,152,animal,105.4000473022461,124,13,TORTUGA
animal,0,read,152,animal,106.25004768371582,125,13,TORTUGA
animal,0,read,152,animal,107.10004806518555,126,13,TORTUGA
animal,0,read,152,animal,107.95004844665527,127,13,TORTUGA
animal,0,read,153,animal,115.60005187988281,136,17,CANGURO
animal,0,read,153,animal,116.45005226135254,137,17,CANGURO
animal,0,read,153,animal,117.30005264282227,138,17,CANGURO
animal,0,read,153,animal,118.15005302429199,139,17,CANGURO
animal,0,read,153,animal,119.00005340576172,140,17,CANGURO
animal,0,read,153,animal,119.85005378723145,141,17,CANGURO
animal,0,read,154,animal,127.50005722045898,150,1,GALLO
animal,0,read,154,animal,128.3500576019287,151,1,GALLO
animal,0,read,154,animal,129.20005798339844,152,1,GALLO
animal,0,read,154,animal,130.05005836486816,153,1,GALLO
animal,0,read,154,animal,130.9000587463379,154,1,GALLO
animal,0,read,154,animal,131.75005912780762,155,1,GALLO
animal,0,read,155,animal,139.40006256103516,164,2,PERRO
animal,0,read,155,animal,140.25006294250488,165,2,PERRO
animal,0,read,155,animal,141.1000633239746,166,2,PERRO
animal,0,read,155,animal,141.95006370544434,167,2,PERRO
animal,0,read,155,animal,142.80006408691406,168,2,PERRO
animal,0,read,155,animal,143.6500644683838,169,2,PERRO
animal,0,read,156,animal,151.30006790161133,178,5,GORILA
animal,0,read,156,animal,152.15006828308105,179,5,GORILA
animal,0,read,156,animal,153.00006866455078,180,5,GORILA
animal,0,read,156,animal,153.8500690460205,181,5,GORILA
animal,0,read,156,animal,154.70006942749023,182,5,GORILA
animal,0,read,156,animal,155.55006980895996,183,5,GORILA
animal,0,read,157,animal,164.05007362365723,193,14,PANTERA
animal,0,read,157,animal,164.90007400512695,194,14,PANTERA
animal,0,read,157,animal,165.75007438659668,195,14,PANTERA
animal,0,read,157,animal,166.6000747680664,196,14,PANTERA
animal,0,read,157,animal,167.45007514953613,197,14,PANTERA
animal,0,read,157,animal,168.30007553100586,198,14,PANTERA
tool,0,read,158,tool,175.9500789642334,207,31,SOPLETE
tool,0,read,158,tool,176.80007934570312,208,31,SOPLETE
tool,0,read,158,tool,177.65007972717285,209,31,SOPLETE
tool,0,read,158,tool,178.50008010864258,210,31,SOPLETE
tool,0,read,158,tool,179.3500804901123,211,31,SOPLETE
tool,0,read,158,tool,180.20008087158203,212,31,SOPLETE
tool,0,read,159,tool,187.85008430480957,221,28,NAVAJA
tool,0,read,159,tool,188.7000846862793,222,28,NAVAJA
tool,0,read,159,tool,189.55008506774902,223,28,NAVAJA
tool,0,read,159,tool,190.40008544921875,224,28,NAVAJA
tool,0,read,159,tool,191.25008583068848,225,28,NAVAJA
tool,0,read,159,tool,192.1000862121582,226,28,NAVAJA
animal,0,read,160,animal,199.75008964538574,235,10,GALLINA
animal,0,read,160,animal,200.60009002685547,236,10,GALLINA
animal,0,read,160,animal,201.4500904083252,237,10,GALLINA
animal,0,read,160,animal,202.30009078979492,238,10,GALLINA
animal,0,read,160,animal,203.15009117126465,239,10,GALLINA
animal,0,read,160,animal,204.00009155273438,240,10,GALLINA
tool,0,read,161,tool,210.8000946044922,248,34,MARTILLO
tool,0,read,161,tool,211.6500949859619,249,34,MARTILLO
tool,0,read,161,tool,212.50009536743164,250,34,MARTILLO
tool,0,read,161,tool,213.35009574890137,251,34,MARTILLO
tool,0,read,161,tool,214.2000961303711,252,34,MARTILLO
tool,0,read,161,tool,215.05009651184082,253,34,MARTILLO
tool,0,read,161,tool,215.90009689331055,254,34,MARTILLO
tool,0,read,162,tool,223.5501003265381,263,24,CLAVO
tool,0,read,162,tool,224.4001007080078,264,24,CLAVO
tool,0,read,162,tool,225.25010108947754,265,24,CLAVO
tool,0,read,162,tool,226.10010147094727,266,24,CLAVO
tool,0,read,162,tool,226.950101852417,267,24,CLAVO
tool,0,read,162,tool,227.80010223388672,268,24,CLAVO
tool,0,read,162,tool,228.65010261535645,269,24,CLAVO
animal,0,read,163,animal,235.45010566711426,277,16,ELEFANTE
animal,0,read,163,animal,236.30010604858398,278,16,ELEFANTE
animal,0,read,163,animal,237.1501064300537,279,16,ELEFANTE
animal,0,read,163,animal,238.00010681152344,280,16,ELEFANTE
animal,0,read,163,animal,238.85010719299316,281,16,ELEFANTE
animal,0,read,163,animal,239.7001075744629,282,16,ELEFANTE
tool,0,read,164,tool,248.20011138916016,292,27,TUERCA
tool,0,read,164,tool,249.05011177062988,293,27,TUERCA
tool,0,read,164,tool,249.9001121520996,294,27,TUERCA
tool,0,read,164,tool,250.75011253356934,295,27,TUERCA
tool,0,read,164,tool,251.60011291503906,296,27,TUERCA
tool,0,read,164,tool,252.4501132965088,297,27,TUERCA
animal,0,read,165,animal,260.95011711120605,307,8,ARDILLA
animal,0,read,165,animal,261.8001174926758,308,8,ARDILLA
animal,0,read,165,animal,262.6501178741455,309,8,ARDILLA
animal,0,read,165,animal,263.50011825561523,310,8,ARDILLA
animal,0,read,165,animal,264.35011863708496,311,8,ARDILLA
animal,0,read,165,animal,265.2001190185547,312,8,ARDILLA
tool,0,read,166,tool,273.70012283325195,322,22,PINZA
tool,0,read,166,tool,274.5501232147217,323,22,PINZA
tool,0,read,166,tool,275.4001235961914,324,22,PINZA
tool,0,read,166,tool,276.25012397766113,325,22,PINZA
tool,0,read,166,tool,277.10012435913086,326,22,PINZA
tool,0,read,166,tool,277.9501247406006,327,22,PINZA
tool,0,read,167,tool,284.7501277923584,335,19,LAPIZ
tool,0,read,167,tool,285.6001281738281,336,19,LAPIZ
tool,0,read,167,tool,286.45012855529785,337,19,LAPIZ
tool,0,read,167,tool,287.3001289367676,338,19,LAPIZ
tool,0,read,167,tool,288.1501293182373,339,19,LAPIZ
tool,0,read,167,tool,289.00012969970703,340,19,LAPIZ
tool,0,read,167,tool,289.85013008117676,341,19,LAPIZ
tool,0,read,168,tool,296.65013313293457,349,18,LLAVE
tool,0,read,168,tool,297.5001335144043,350,18,LLAVE
tool,0,read,168,tool,298.350133895874,351,18,LLAVE
tool,0,read,168,tool,299.20013427734375,352,18,LLAVE
tool,0,read,168,tool,300.0501346588135,353,18,LLAVE
tool,0,read,168,tool,300.9001350402832,354,18,LLAVE
tool,0,read,169,tool,309.40013885498047,364,32,TORNILLO
tool,0,read,169,tool,310.2501392364502,365,32,TORNILLO
tool,0,read,169,tool,311.1001396179199,366,32,TORNILLO
tool,0,read,169,tool,311.95013999938965,367,32,TORNILLO
tool,0,read,169,tool,312.8001403808594,368,32,TORNILLO
tool,0,read,169,tool,313.6501407623291,369,32,TORNILLO
tool,0,read,171,tool,333.2001495361328,392,35,CUCHILLO
tool,0,read,171,tool,334.05014991760254,393,35,CUCHILLO
tool,0,read,171,tool,334.90015029907227,394,35,CUCHILLO
tool,0,read,171,tool,335.750150680542,395,35,CUCHILLO
tool,0,read,171,tool,336.6001510620117,396,35,CUCHILLO
tool,0,read,171,tool,337.45015144348145,397,35,CUCHILLO
animal,0,read,172,animal,345.100154876709,406,12,BALLENA
animal,0,read,172,animal,345.9501552581787,407,12,BALLENA
animal,0,read,172,animal,346.80015563964844,408,12,BALLENA
animal,0,read,172,animal,347.65015602111816,409,12,BALLENA
animal,0,read,172,animal,348.5001564025879,410,12,BALLENA
animal,0,read,172,animal,349.3501567840576,411,12,BALLENA
tool,0,read,173,tool,357.8501605987549,421,30,TALADRO
tool,0,read,173,tool,358.7001609802246,422,30,TALADRO
tool,0,read,173,tool,359.55016136169434,423,30,TALADRO
tool,0,read,173,tool,360.40016174316406,424,30,TALADRO
tool,0,read,173,tool,361.2501621246338,425,30,TALADRO
tool,0,read,173,tool,362.1001625061035,426,30,TALADRO
animal,0,read,174,animal,369.75016593933105,435,9,CONEJO
animal,0,read,174,animal,370.6001663208008,436,9,CONEJO
animal,0,read,174,animal,371.4501667022705,437,9,CONEJO
animal,0,read,174,animal,372.30016708374023,438,9,CONEJO
animal,0,read,174,animal,373.15016746520996,439,9,CONEJO
animal,0,read,174,animal,374.0001678466797,440,9,CONEJO
tool,0,read,175,tool,381.6501712799072,449,21,AGUJA
tool,0,read,175,tool,382.50017166137695,450,21,AGUJA
tool,0,read,175,tool,383.3501720428467,451,21,AGUJA
tool,0,read,175,tool,384.2001724243164,452,21,AGUJA
tool,0,read,175,tool,385.05017280578613,453,21,AGUJA
tool,0,read,175,tool,385.90017318725586,454,21,AGUJA
tool,0,read,176,tool,393.5501766204834,463,20,TIJERA
tool,0,read,176,tool,394.4001770019531,464,20,TIJERA
tool,0,read,176,tool,395.25017738342285,465,20,TIJERA
tool,0,read,176,tool,396.1001777648926,466,20,TIJERA
tool,0,read,176,tool,396.9501781463623,467,20,TIJERA
tool,0,read,176,tool,397.80017852783203,468,20,TIJERA
animal,0,read,177,animal,405.45018196105957,477,4,CERDO
animal,0,read,177,animal,406.3001823425293,478,4,CERDO
animal,0,read,177,animal,407.150182723999,479,4,CERDO
animal,0,read,177,animal,408.00018310546875,480,4,CERDO
animal,0,read,177,animal,408.8501834869385,481,4,CERDO
animal,0,read,177,animal,409.7001838684082,482,4,CERDO
tool,0,read,178,tool,416.500186920166,490,33,CUCHARA
tool,0,read,178,tool,417.35018730163574,491,33,CUCHARA
tool,0,read,178,tool,418.20018768310547,492,33,CUCHARA
tool,0,read,178,tool,419.0501880645752,493,33,CUCHARA
tool,0,read,178,tool,419.9001884460449,494,33,CUCHARA
tool,0,read,178,tool,420.75018882751465,495,33,CUCHARA
tool,0,read,178,tool,421.6001892089844,496,33,CUCHARA
tool,0,read,179,tool,430.95019340515137,507,29,CEPILLO
tool,0,read,179,tool,431.8001937866211,508,29,CEPILLO
tool,0,read,179,tool,432.6501941680908,509,29,CEPILLO
tool,0,read,179,tool,433.50019454956055,510,29,CEPILLO
tool,0,read,179,tool,434.3501949310303,511,29,CEPILLO
tool,0,read,179,tool,435.2001953125,512,29,CEPILLO
animal,1,reenact,0,animal,6.8000030517578125,8,3,OVEJA
animal,1,reenact,0,animal,7.650003433227539,9,3,OVEJA
animal,1,reenact,0,animal,8.500003814697266,10,3,OVEJA
animal,1,reenact,0,animal,9.350004196166992,11,3,OVEJA
animal,1,reenact,0,animal,10.200004577636719,12,3,OVEJA
animal,1,reenact,0,animal,11.050004959106445,13,3,OVEJA
animal,1,reenact,1,animal,18.700008392333984,22,0,TIGRE
animal,1,reenact,1,animal,19.55000877380371,23,0,TIGRE
animal,1,reenact,1,animal,20.400009155273438,24,0,TIGRE
animal,1,reenact,1,animal,21.250009536743164,25,0,TIGRE
animal,1,reenact,1,animal,22.10000991821289,26,0,TIGRE
animal,1,reenact,1,animal,22.950010299682617,27,0,TIGRE
tool,1,reenact,2,tool,30.600013732910156,36,35,CUCHILLO
tool,1,reenact,2,tool,31.450014114379883,37,35,CUCHILLO
tool,1,reenact,2,tool,32.30001449584961,38,35,CUCHILLO
tool,1,reenact,2,tool,33.150014877319336,39,35,CUCHILLO
tool,1,reenact,2,tool,34.00001525878906,40,35,CUCHILLO
tool,1,reenact,2,tool,34.85001564025879,41,35,CUCHILLO
tool,1,reenact,3,tool,42.50001907348633,50,18,LLAVE
tool,1,reenact,3,tool,43.350019454956055,51,18,LLAVE
tool,1,reenact,3,tool,44.20001983642578,52,18,LLAVE
tool,1,reenact,3,tool,45.05002021789551,53,18,LLAVE
tool,1,reenact,3,tool,45.900020599365234,54,18,LLAVE
tool,1,reenact,3,tool,46.75002098083496,55,18,LLAVE
tool,1,reenact,4,tool,54.4000244140625,64,25,PINCEL
tool,1,reenact,4,tool,55.25002479553223,65,25,PINCEL
tool,1,reenact,4,tool,56.10002517700195,66,25,PINCEL
tool,1,reenact,4,tool,56.95002555847168,67,25,PINCEL
tool,1,reenact,4,tool,57.800025939941406,68,25,PINCEL
tool,1,reenact,4,tool,58.65002632141113,69,25,PINCEL
tool,1,reenact,5,tool,66.30002975463867,78,31,SOPLETE
tool,1,reenact,5,tool,67.1500301361084,79,31,SOPLETE
tool,1,reenact,5,tool,68.00003051757812,80,31,SOPLETE
tool,1,reenact,5,tool,68.85003089904785,81,31,SOPLETE
tool,1,reenact,5,tool,69.70003128051758,82,31,SOPLETE
tool,1,reenact,5,tool,70.5500316619873,83,31,SOPLETE
tool,1,reenact,5,tool,71.40003204345703,84,31,SOPLETE
animal,1,reenact,6,animal,79.05003547668457,93,7,YEGUA
animal,1,reenact,6,animal,79.9000358581543,94,7,YEGUA
animal,1,reenact,6,animal,80.75003623962402,95,7,YEGUA
animal,1,reenact,6,animal,81.60003662109375,96,7,YEGUA
animal,1,reenact,6,animal,82.45003700256348,97,7,YEGUA
animal,1,reenact,6,animal,83.3000373840332,98,7,YEGUA
animal,1,reenact,6,animal,84.15003776550293,99,7,YEGUA
animal,1,reenact,7,animal,91.80004119873047,108,1,GALLO
animal,1,reenact,7,animal,92.6500415802002,109,1,GALLO
