categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,175,animal,384.2001724243164,452,7,YEGUA
animal,0,read,175,animal,385.05017280578613,453,7,YEGUA
animal,0,read,175,animal,385.90017318725586,454,7,YEGUA
animal,0,read,176,animal,393.5501766204834,463,3,OVEJA
animal,0,read,176,animal,394.4001770019531,464,3,OVEJA
animal,0,read,176,animal,395.25017738342285,465,3,OVEJA
animal,0,read,176,animal,396.1001777648926,466,3,OVEJA
animal,0,read,176,animal,396.9501781463623,467,3,OVEJA
animal,0,read,176,animal,397.80017852783203,468,3,OVEJA
animal,0,read,176,animal,398.65017890930176,469,3,OVEJA
tool,0,read,177,tool,408.00018310546875,480,21,AGUJA
tool,0,read,177,tool,408.8501834869385,481,21,AGUJA
tool,0,read,177,tool,409.7001838684082,482,21,AGUJA
tool,0,read,177,tool,410.55018424987793,483,21,AGUJA
tool,0,read,177,tool,411.40018463134766,484,21,AGUJA
tool,0,read,177,tool,412.2501850128174,485,21,AGUJA
tool,0,read,178,tool,419.0501880645752,493,27,TUERCA
tool,0,read,178,tool,419.9001884460449,494,27,TUERCA
tool,0,read,178,tool,420.75018882751465,495,27,TUERCA
tool,0,read,178,tool,421.6001892089844,496,27,TUERCA
tool,0,read,178,tool,422.4501895904541,497,27,TUERCA
tool,0,read,178,tool,423.3001899719238,498,27,TUERCA
tool,0,read,178,tool,424.15019035339355,499,27,TUERCA
animal,0,read,179,animal,432.6501941680908,509,9,CONEJO
animal,0,read,179,animal,433.50019454956055,510,9,CONEJO
animal,0,read,179,animal,434.3501949310303,511,9,CONEJO
animal,0,read,179,animal,435.2001953125,512,9,CONEJO
animal,0,read,179,animal,436.0501956939697,513,9,CONEJO
animal,0,read,179,animal,436.90019607543945,514,9,CONEJO
tool,1,reenact,36,tool,6.8000030517578125,8,33,CUCHARA
tool,1,reenact,36,tool,7.650003433227539,9,33,CUCHARA
tool,1,reenact,36,tool,8.500003814697266,10,33,CUCHARA
tool,1,reenact,36,tool,9.350004196166992,11,33,CUCHARA
tool,1,reenact,36,tool,10.200004577636719,12,33,CUCHARA
tool,1,reenact,36,tool,11.050004959106445,13,33,CUCHARA
tool,1,reenact,37,tool,19.55000877380371,23,30,TALADRO
tool,1,reenact,37,tool,20.400009155273438,24,30,TALADRO
tool,1,reenact,37,tool,21.250009536743164,25,30,TALADRO
tool,1,reenact,37,tool,22.10000991821289,26,30,TALADRO
tool,1,reenact,37,tool,22.950010299682617,27,30,TALADRO
tool,1,reenact,37,tool,23.800010681152344,28,30,TALADRO
animal,1,reenact,38,animal,31.450014114379883,37,1,GALLO
animal,1,reenact,38,animal,32.30001449584961,38,1,GALLO
animal,1,reenact,38,animal,33.150014877319336,39,1,GALLO
animal,1,reenact,38,animal,34.00001525878906,40,1,GALLO
animal,1,reenact,38,animal,34.85001564025879,41,1,GALLO
animal,1,reenact,38,animal,35.700016021728516,42,1,GALLO
tool,1,reenact,39,tool,43.350019454956055,51,20,TIJERA
tool,1,reenact,39,tool,44.20001983642578,52,20,TIJERA
tool,1,reenact,39,tool,45.05002021789551,53,20,TIJERA
tool,1,reenact,39,tool,45.900020599365234,54,20,TIJERA
tool,1,reenact,39,tool,46.75002098083496,55,20,TIJERA
tool,1,reenact,39,tool,47.60002136230469,56,20,TIJERA
tool,1,reenact,40,tool,56.10002517700195,66,31,SOPLETE
tool,1,reenact,40,tool,56.95002555847168,67,31,SOPLETE
tool,1,reenact,40,tool,57.800025939941406,68,31,SOPLETE
tool,1,reenact,40,tool,58.65002632141113,69,31,SOPLETE
tool,1,reenact,40,tool,59.50002670288086,70,31,SOPLETE
tool,1,reenact,40,tool,60.350027084350586,71,31,SOPLETE
tool,1,reenact,41,tool,68.85003089904785,81,21,AGUJA
tool,1,reenact,41,tool,69.70003128051758,82,21,AGUJA
tool,1,reenact,41,tool,70.5500316619873,83,21,AGUJA
tool,1,reenact,41,tool,71.40003204345703,84,21,AGUJA
tool,1,reenact,41,tool,72.25003242492676,85,21,AGUJA
tool,1,reenact,41,tool,73.10003280639648,86,21,AGUJA
animal,1,reenact,42,animal,80.75003623962402,95,17,CANGURO
animal,1,reenact,42,animal,81.60003662109375,96,17,CANGURO
animal,1,reenact,42,animal,82.45003700256348,97,17,CANGURO
animal,1,reenact,42,animal,83.3000373840332,98,17,CANGURO
animal,1,reenact,42,animal,84.15003776550293,99,17,CANGURO
animal,1,reenact,42,animal,85.00003814697266,100,17,CANGURO
tool,1,reenact,43,tool,93.50004196166992,110,29,CEPILLO
tool,1,reenact,43,tool,94.35004234313965,111,29,CEPILLO
tool,1,reenact,43,tool,95.20004272460938,112,29,CEPILLO
tool,1,reenact,43,tool,96.0500431060791,113,29,CEPILLO
tool,1,reenact,43,tool,96.90004348754883,114,29,CEPILLO
tool,1,reenact,43,tool,97.75004386901855,115,29,CEPILLO
tool,1,reenact,44,tool,107.10004806518555,126,27,TUERCA
tool,1,reenact,44,tool,107.95004844665527,127,27,TUERCA
tool,1,reenact,44,tool,108.800048828125,128,27,TUERCA
tool,1,reenact,44,tool,109.65004920959473,129,27,TUERCA
tool,1,reenact,44,tool,110.50004959106445,130,27,TUERCA
tool,1,reenact,44,tool,111.35004997253418,131,27,TUERCA
tool,1,reenact,45,tool,119.00005340576172,140,23,SIERRA
tool,1,reenact,45,tool,119.85005378723145,141,23,SIERRA
tool,1,reenact,45,tool,120.70005416870117,142,23,SIERRA
tool,1,reenact,45,tool,121.5500545501709,143,23,SIERRA
tool,1,reenact,45,tool,122.40005493164062,144,23,SIERRA
tool,1,reenact,45,tool,123.25005531311035,145,23,SIERRA
tool,1,reenact,46,tool,130.9000587463379,154,19,LAPIZ
tool,1,reenact,46,tool,131.75005912780762,155,19,LAPIZ
tool,1,reenact,46,tool,132.60005950927734,156,19,LAPIZ
tool,1,reenact,46,tool,133.45005989074707,157,19,LAPIZ
tool,1,reenact,46,tool,134.3000602722168,158,19,LAPIZ
tool,1,reenact,46,tool,135.15006065368652,159,19,LAPIZ
tool,1,reenact,47,tool,142.80006408691406,168,32,TORNILLO
tool,1,reenact,47,tool,143.6500644683838,169,32,TORNILLO
tool,1,reenact,47,tool,144.50006484985352,170,32,TORNILLO
tool,1,reenact,47,tool,145.35006523132324,171,32,TORNILLO
tool,1,reenact,47,tool,146.20006561279297,172,32,TORNILLO
tool,1,reenact,47,tool,147.0500659942627,173,32,TORNILLO
tool,1,reenact,48,tool,154.70006942749023,182,24,CLAVO
tool,1,reenact,48,tool,155.55006980895996,183,24,CLAVO
tool,1,reenact,48,tool,156.4000701904297,184,24,CLAVO
tool,1,reenact,48,tool,157.2500705718994,185,24,CLAVO
tool,1,reenact,48,tool,158.10007095336914,186,24,CLAVO
tool,1,reenact,48,tool,158.95007133483887,187,24,CLAVO
animal,1,reenact,49,animal,165.75007438659668,195,3,OVEJA
animal,1,reenact,49,animal,166.6000747680664,196,3,OVEJA
animal,1,reenact,49,animal,167.45007514953613,197,3,OVEJA
animal,1,reenact,49,animal,168.30007553100586,198,3,OVEJA
animal,1,reenact,49,animal,169.1500759124756,199,3,OVEJA
animal,1,reenact,49,animal,170.0000762939453,200,3,OVEJA
animal,1,reenact,49,animal,170.85007667541504,201,3,OVEJA
animal,1,reenact,50,animal,177.65007972717285,209,11,CABALLO
animal,1,reenact,50,animal,178.50008010864258,210,11,CABALLO
animal,1,reenact,50,animal,179.3500804901123,211,11,CABALLO
animal,1,reenact,50,animal,180.20008087158203,212,11,CABALLO
animal,1,reenact,50,animal,181.05008125305176,213,11,CABALLO
animal,1,reenact,50,animal,181.90008163452148,214,11,CABALLO
tool,1,reenact,51,tool,190.40008544921875,224,18,LLAVE
tool,1,reenact,51,tool,191.25008583068848,225,18,LLAVE
tool,1,reenact,51,tool,192.1000862121582,226,18,LLAVE
tool,1,reenact,51,tool,192.95008659362793,227,18,LLAVE
tool,1,reenact,51,tool,193.80008697509766,228,18,LLAVE
tool,1,reenact,51,tool,194.65008735656738,229,18,LLAVE
animal,1,reenact,52,animal,202.30009078979492,238,13,TORTUGA
animal,1,reenact,52,animal,203.15009117126465,239,13,TORTUGA
animal,1,reenact,52,animal,204.00009155273438,240,13,TORTUGA
animal,1,reenact,52,animal,204.8500919342041,241,13,TORTUGA
animal,1,reenact,52,animal,205.70009231567383,242,13,TORTUGA
animal,1,reenact,52,animal,206.55009269714355,243,13,TORTUGA
tool,1,reenact,53,tool,213.35009574890137,251,34,MARTILLO
tool,1,reenact,53,tool,214.2000961303711,252,34,MARTILLO
tool,1,reenact,53,tool,215.05009651184082,253,34,MARTILLO
tool,1,reenact,53,tool,215.90009689331055,254,34,MARTILLO
tool,1,reenact,53,tool,216.75009727478027,255,34,MARTILLO
tool,1,reenact,53,tool,217.60009765625,256,34,MARTILLO
animal,1,reenact,54,animal,226.10010147094727,266,7,YEGUA
animal,1,reenact,54,animal,226.950101852417,267,7,YEGUA
animal,1,reenact,54,animal,227.80010223388672,268,7,YEGUA
animal,1,reenact,54,animal,228.65010261535645,269,7,YEGUA
animal,1,reenact,54,animal,229.50010299682617,270,7,YEGUA
animal,1,reenact,54,animal,230.3501033782959,271,7,YEGUA
animal,1,reenact,55,animal,238.00010681152344,280,14,PANTERA
animal,1,reenact,55,animal,238.85010719299316,281,14,PANTERA
animal,1,reenact,55,animal,239.7001075744629,282,14,PANTERA
animal,1,reenact,55,animal,240.55010795593262,283,14,PANTERA
animal,1,reenact,55,animal,241.40010833740234,284,14,PANTERA
animal,1,reenact,55,animal,242.25010871887207,285,14,PANTERA
animal,1,reenact,56,animal,250.75011253356934,295,0,TIGRE
animal,1,reenact,56,animal,251.60011291503906,296,0,TIGRE
animal,1,reenact,56,animal,252.4501132965088,297,0,TIGRE
animal,1,reenact,56,animal,253.30011367797852,298,0,TIGRE
animal,1,reenact,56,animal,254.15011405944824,299,0,TIGRE
animal,1,reenact,56,animal,255.00011444091797,300,0,TIGRE
tool,1,reenact,57,tool,261.8001174926758,308,25,PINCEL
tool,1,reenact,57,tool,262.6501178741455,309,25,PINCEL
tool,1,reenact,57,tool,263.50011825561523,310,25,PINCEL
tool,1,reenact,57,tool,264.35011863708496,311,25,PINCEL
tool,1,reenact,57,tool,265.2001190185547,312,25,PINCEL
tool,1,reenact,57,tool,266.0501194000244,313,25,PINCEL
tool,1,reenact,57,tool,266.90011978149414,314,25,PINCEL
animal,1,reenact,58,animal,273.70012283325195,322,15,CAMELLO
animal,1,reenact,58,animal,274.5501232147217,323,15,CAMELLO
animal,1,reenact,58,animal,275.4001235961914,324,15,CAMELLO
animal,1,reenact,58,animal,276.25012397766113,325,15,CAMELLO
animal,1,reenact,58,animal,277.10012435913086,326,15,CAMELLO
animal,1,reenact,58,animal,277.9501247406006,327,15,CAMELLO
animal,1,reenact,59,animal,287.3001289367676,338,4,CERDO
animal,1,reenact,59,animal,288.1501293182373,339,4,CERDO
animal,1,reenact,59,animal,289.00012969970703,340,4,CERDO
animal,1,reenact,59,animal,289.85013008117676,341,4,CERDO
animal,1,reenact,59,animal,290.7001304626465,342,4,CERDO
animal,1,reenact,59,animal,291.5501308441162,343,4,CERDO
animal,1,reenact,60,animal,299.20013427734375,352,6,BURRO
animal,1,reenact,60,animal,300.0501346588135,353,6,BURRO
animal,1,reenact,60,animal,300.9001350402832,354,6,BURRO
animal,1,reenact,60,animal,301.75013542175293,355,6,BURRO
animal,1,reenact,60,animal,302.60013580322266,356,6,BURRO
animal,1,reenact,60,animal,303.4501361846924,357,6,BURRO
tool,1,reenact,61,tool,311.95013999938965,367,28,NAVAJA
tool,1,reenact,61,tool,312.8001403808594,368,28,NAVAJA
tool,1,reenact,61,tool,313.6501407623291,369,28,NAVAJA
tool,1,reenact,61,tool,314.5001411437988,370,28,NAVAJA
tool,1,reenact,61,tool,315.35014152526855,371,28,NAVAJA
tool,1,reenact,61,tool,316.2001419067383,372,28,NAVAJA
animal,1,reenact,62,animal,323.0001449584961,380,16,ELEFANTE
animal,1,reenact,62,animal,323.8501453399658,381,16,ELEFANTE
animal,1,reenact,62,animal,324.70014572143555,382,16,ELEFANTE
animal,1,reenact,62,animal,325.5501461029053,383,16,ELEFANTE
animal,1,reenact,62,animal,326.400146484375,384,16,ELEFANTE
animal,1,reenact,62,animal,327.2501468658447,385,16,ELEFANTE
animal,1,reenact,62,animal,328.10014724731445,386,16,ELEFANTE
animal,1,reenact,63,animal,334.90015029907227,394,2,PERRO
animal,1,reenact,63,animal,335.750150680542,395,2,PERRO
animal,1,reenact,63,animal,336.6001510620117,396,2,PERRO
animal,1,reenact,63,animal,337.45015144348145,397,2,PERRO
animal,1,reenact,63,animal,338.3001518249512,398,2,PERRO
animal,1,reenact,63,animal,339.1501522064209,399,2,PERRO
tool,1,reenact,64,tool,347.65015602111816,409,35,CUCHILLO
tool,1,reenact,64,tool,348.5001564025879,410,35,CUCHILLO
tool,1,reenact,64,tool,349.3501567840576,411,35,CUCHILLO
tool,1,reenact,64,tool,350.20015716552734,412,35,CUCHILLO
tool,1,reenact,64,tool,351.05015754699707,413,35,CUCHILLO
tool,1,reenact,64,tool,351.9001579284668,414,35,CUCHILLO
animal,1,reenact,66,animal,371.4501667022705,437,8,ARDILLA
animal,1,reenact,66,animal,372.30016708374023,438,8,ARDILLA
animal,1,reenact,66,animal,373.15016746520996,439,8,ARDILLA
animal,1,reenact,66,animal,374.0001678466797,440,8,ARDILLA
animal,1,reenact,66,animal,374.8501682281494,441,8,ARDILLA
animal,1,reenact,66,animal,375.70016860961914,442,8,ARDILLA
tool,1,reenact,67,tool,384.2001724243164,452,26,ALICATE
tool,1,reenact,67,tool,385.05017280578613,453,26,ALICATE
tool,1,reenact,67,tool,385.90017318725586,454,26,ALICATE
tool,1,reenact,67,tool,386.7501735687256,455,26,ALICATE
tool,1,reenact,67,tool,387.6001739501953,456,26,ALICATE
tool,1,reenact,67,tool,388.45017433166504,457,26,ALICATE
tool,1,reenact,68,tool,396.1001777648926,466,22,PINZA
tool,1,reenact,68,tool,396.9501781463623,467,22,PINZA
tool,1,reenact,68,tool,397.80017852783203,468,22,PINZA
tool,1,reenact,68,tool,398.65017890930176,469,22,PINZA
tool,1,reenact,68,tool,399.5001792907715,470,22,PINZA
tool,1,reenact,68,tool,400.3501796722412,471,22,PINZA
animal,1,reenact,69,animal,408.00018310546875,480,5,GORILA
animal,1,reenact,69,animal,408.8501834869385,481,5,GORILA
animal,1,reenact,69,animal,409.7001838684082,482,5,GORILA
animal,1,reenact,69,animal,410.55018424987793,483,5,GORILA
animal,1,reenact,69,animal,411.40018463134766,484,5,GORILA
animal,1,reenact,69,animal,412.2501850128174,485,5,GORILA
animal,1,reenact,70,animal,419.0501880645752,493,9,CONEJO
animal,1,reenact,70,animal,419.9001884460449,494,9,CONEJO
animal,1,reenact,70,animal,420.75018882751465,495,9,CONEJO
animal,1,reenact,70,animal,421.6001892089844,496,9,CONEJO
animal,1,reenact,70,animal,422.4501895904541,497,9,CONEJO
animal,1,reenact,70,animal,423.3001899719238,498,9,CONEJO
animal,1,reenact,70,animal,424.15019035339355,499,9,CONEJO
animal,1,reenact,71,animal,430.95019340515137,507,12,BALLENA
animal,1,reenact,71,animal,431.8001937866211,508,12,BALLENA
animal,1,reenact,71,animal,432.6501941680908,509,12,BALLENA
animal,1,reenact,71,animal,433.50019454956055,510,12,BALLENA
animal,1,reenact,71,animal,434.3501949310303,511,12,BALLENA
animal,1,reenact,71,animal,435.2001953125,512,12,BALLENA
tool,2,read,180,tool,6.8000030517578125,8,30,TALADRO
tool,2,read,180,tool,7.650003433227539,9,30,TALADRO
tool,2,read,180,tool,8.500003814697266,10,30,TALADRO
tool,2,read,180,tool,9.350004196166992,11,30,TALADRO
tool,2,read,180,tool,10.200004577636719,12,30,TALADRO
tool,2,read,180,tool,11.050004959106445,13,30,TALADRO
animal,2,read,181,animal,18.700008392333984,22,9,CONEJO
animal,2,read,181,animal,19.55000877380371,23,9,CONEJO
animal,2,read,181,animal,20.400009155273438,24,9,CONEJO
animal,2,read,181,animal,21.250009536743164,25,9,CONEJO
animal,2,read,181,animal,22.10000991821289,26,9,CONEJO
animal,2,read,181,animal,22.950010299682617,27,9,CONEJO
tool,2,read,183,tool,43.350019454956055,51,33,CUCHARA
tool,2,read,183,tool,44.20001983642578,52,33,CUCHARA
tool,2,read,183,tool,45.05002021789551,53,33,CUCHARA
tool,2,read,183,tool,45.900020599365234,54,33,CUCHARA
tool,2,read,183,tool,46.75002098083496,55,33,CUCHARA
tool,2,read,183,tool,47.60002136230469,56,33,CUCHARA
animal,2,read,184,animal,56.10002517700195,66,12,BALLENA
