categories,chunks,context,id,targets,time_coords,time_indices,trials,words
animal,0,read,0,animal,6.8000030517578125,8,12,BALLENA
animal,0,read,0,animal,7.650003433227539,9,12,BALLENA
animal,0,read,0,animal,8.500003814697266,10,12,BALLENA
animal,0,read,0,animal,9.350004196166992,11,12,BALLENA
animal,0,read,0,animal,10.200004577636719,12,12,BALLENA
animal,0,read,0,animal,11.050004959106445,13,12,BALLENA
tool,0,read,1,tool,18.700008392333984,22,22,PINZA
tool,0,read,1,tool,19.55000877380371,23,22,PINZA
tool,0,read,1,tool,20.400009155273438,24,22,PINZA
tool,0,read,1,tool,21.250009536743164,25,22,PINZA
tool,0,read,1,tool,22.10000991821289,26,22,PINZA
tool,0,read,1,tool,22.950010299682617,27,22,PINZA
tool,0,read,2,tool,30.600013732910156,36,20,TIJERA
tool,0,read,2,tool,31.450014114379883,37,20,TIJERA
tool,0,read,2,tool,32.30001449584961,38,20,TIJERA
tool,0,read,2,tool,33.150014877319336,39,20,TIJERA
tool,0,read,2,tool,34.00001525878906,40,20,TIJERA
tool,0,read,2,tool,34.85001564025879,41,20,TIJERA
tool,0,read,3,tool,42.50001907348633,50,29,CEPILLO
tool,0,read,3,tool,43.350019454956055,51,29,CEPILLO
tool,0,read,3,tool,44.20001983642578,52,29,CEPILLO
tool,0,read,3,tool,45.05002021789551,53,29,CEPILLO
tool,0,read,3,tool,45.900020599365234,54,29,CEPILLO
tool,0,read,3,tool,46.75002098083496,55,29,CEPILLO
animal,0,read,4,animal,53.55002403259277,63,15,CAMELLO
animal,0,read,4,animal,54.4000244140625,64,15,CAMELLO
animal,0,read,4,animal,55.25002479553223,65,15,CAMELLO
animal,0,read,4,animal,56.10002517700195,66,15,CAMELLO
animal,0,read,4,animal,56.95002555847168,67,15,CAMELLO
animal,0,read,4,animal,57.800025939941406,68,15,CAMELLO
animal,0,read,4,animal,58.65002632141113,69,15,CAMELLO
animal,0,read,5,animal,65.45002937316895,77,0,TIGRE
animal,0,read,5,animal,66.30002975463867,78,0,TIGRE
animal,0,read,5,animal,67.1500301361084,79,0,TIGRE
animal,0,read,5,animal,68.00003051757812,80,0,TIGRE
animal,0,read,5,animal,68.85003089904785,81,0,TIGRE
animal,0,read,5,animal,69.70003128051758,82,0,TIGRE
animal,0,read,6,animal,79.05003547668457,93,3,OVEJA
animal,0,read,6,animal,79.9000358581543,94,3,OVEJA
animal,0,read,6,animal,80.75003623962402,95,3,OVEJA
animal,0,read,6,animal,81.60003662109375,96,3,OVEJA
animal,0,read,6,animal,82.45003700256348,97,3,OVEJA
animal,0,read,6,animal,83.3000373840332,98,3,OVEJA
animal,0,read,7,animal,90.95004081726074,107,4,CERDO
animal,0,read,7,animal,91.80004119873047,108,4,CERDO
animal,0,read,7,animal,92.6500415802002,109,4,CERDO
animal,0,read,7,animal,93.50004196166992,110,4,CERDO
animal,0,read,7,animal,94.35004234313965,111,4,CERDO
animal,0,read,7,animal,95.20004272460938,112,4,CERDO
animal,0,read,8,animal,102.00004577636719,120,14,PANTERA
animal,0,read,8,animal,102.85004615783691,121,14,PANTERA
animal,0,read,8,animal,103.70004653930664,122,14,PANTERA
animal,0,read,8,animal,104.55004692077637,123,14,PANTERA
animal,0,read,8,animal,105.4000473022461,124,14,PANTERA
animal,0,read,8,animal,106.25004768371582,125,14,PANTERA
animal,0,read,8,animal,107.10004806518555,126,14,PANTERA
tool,0,read,9,tool,113.90005111694336,134,34,MARTILLO
tool,0,read,9,tool,114.75005149841309,135,34,MARTILLO
tool,0,read,9,tool,115.60005187988281,136,34,MARTILLO
tool,0,read,9,tool,116.45005226135254,137,34,MARTILLO
tool,0,read,9,tool,117.30005264282227,138,34,MARTILLO
tool,0,read,9,tool,118.15005302429199,139,34,MARTILLO
tool,0,read,10,tool,125.80005645751953,148,26,ALICATE
tool,0,read,10,tool,126.65005683898926,149,26,ALICATE
tool,0,read,10,tool,127.50005722045898,150,26,ALICATE
tool,0,read,10,tool,128.3500576019287,151,26,ALICATE
tool,0,read,10,tool,129.20005798339844,152,26,ALICATE
tool,0,read,10,tool,130.05005836486816,153,26,ALICATE
animal,0,read,11,animal,139.40006256103516,164,1,GALLO
animal,0,read,11,animal,140.25006294250488,165,1,GALLO
animal,0,read,11,animal,141.1000633239746,166,1,GALLO
animal,0,read,11,animal,141.95006370544434,167,1,GALLO
animal,0,read,11,animal,142.80006408691406,168,1,GALLO
animal,0,read,11,animal,143.6500644683838,169,1,GALLO
tool,0,read,12,tool,152.15006828308105,179,33,CUCHARA
tool,0,read,12,tool,153.00006866455078,180,33,CUCHARA
tool,0,read,12,tool,153.8500690460205,181,33,CUCHARA
tool,0,read,12,tool,154.70006942749023,182,33,CUCHARA
tool,0,read,12,tool,155.55006980895996,183,33,CUCHARA
tool,0,read,12,tool,156.4000701904297,184,33,CUCHARA
animal,0,read,13,animal,164.05007362365723,193,7,YEGUA
animal,0,read,13,animal,164.90007400512695,194,7,YEGUA
animal,0,read,13,animal,165.75007438659668,195,7,YEGUA
animal,0,read,13,animal,166.6000747680664,196,7,YEGUA
animal,0,read,13,animal,167.45007514953613,197,7,YEGUA
animal,0,read,13,animal,168.30007553100586,198,7,YEGUA
tool,0,read,14,tool,176.80007934570312,208,23,SIERRA
tool,0,read,14,tool,177.65007972717285,209,23,SIERRA
tool,0,read,14,tool,178.50008010864258,210,23,SIERRA
tool,0,read,14,tool,179.3500804901123,211,23,SIERRA
tool,0,read,14,tool,180.20008087158203,212,23,SIERRA
tool,0,read,14,tool,181.05008125305176,213,23,SIERRA
tool,0,read,15,tool,188.7000846862793,222,18,LLAVE
tool,0,read,15,tool,189.55008506774902,223,18,LLAVE
tool,0,read,15,tool,190.40008544921875,224,18,LLAVE
tool,0,read,15,tool,191.25008583068848,225,18,LLAVE
tool,0,read,15,tool,192.1000862121582,226,18,LLAVE
tool,0,read,15,tool,192.95008659362793,227,18,LLAVE
animal,0,read,16,animal,201.4500904083252,237,11,CABALLO
animal,0,read,16,animal,202.30009078979492,238,11,CABALLO
animal,0,read,16,animal,203.15009117126465,239,11,CABALLO
animal,0,read,16,animal,204.00009155273438,240,11,CABALLO
animal,0,read,16,animal,204.8500919342041,241,11,CABALLO
animal,0,read,16,animal,205.70009231567383,242,11,CABALLO
tool,0,read,17,tool,213.35009574890137,251,24,CLAVO
tool,0,read,17,tool,214.2000961303711,252,24,CLAVO
tool,0,read,17,tool,215.05009651184082,253,24,CLAVO
tool,0,read,17,tool,215.90009689331055,254,24,CLAVO
tool,0,read,17,tool,216.75009727478027,255,24,CLAVO
tool,0,read,17,tool,217.60009765625,256,24,CLAVO
tool,0,read,18,tool,225.25010108947754,265,32,TORNILLO
tool,0,read,18,tool,226.10010147094727,266,32,TORNILLO
tool,0,read,18,tool,226.950101852417,267,32,TORNILLO
tool,0,read,18,tool,227.80010223388672,268,32,TORNILLO
tool,0,read,18,tool,228.65010261535645,269,32,TORNILLO
tool,0,read,18,tool,229.50010299682617,270,32,TORNILLO
tool,0,read,19,tool,237.1501064300537,279,31,SOPLETE
tool,0,read,19,tool,238.00010681152344,280,31,SOPLETE
tool,0,read,19,tool,238.85010719299316,281,31,SOPLETE
tool,0,read,19,tool,239.7001075744629,282,31,SOPLETE
tool,0,read,19,tool,240.55010795593262,283,31,SOPLETE
tool,0,read,19,tool,241.40010833740234,284,31,SOPLETE
