aguja,alicate,ardilla,ballena,burro,caballo,camello,canguro,cepillo,cerdo,clavo,conejo,cuchara,cuchillo,elefante,gallina,gallo,gorila,lapiz,llave,martillo,navaja,oveja,pantera,perro,pincel,pinza,sierra,soplete,taladro,tigre,tijera,tornillo,tortuga,tuerca,yegua
-0.009941,0.014826,-0.056923,0.015592,-0.051448,-0.08975,-0.074687,-0.10461,-0.008317,-0.07968,0.007406,-0.079903,-0.070873,0.106792,-0.083604,-0.007094,-0.021257,-0.120596,0.008231,-0.004136,-0.011458,0.062962,-0.071686,-0.163503,-0.11183,0.085498,-0.055287,-0.104424,0.049563,-0.101491,-0.074171,-0.014848,-0.003522,0.005599,-0.125139,-0.067438
-0.025603,0.016702,-0.007966,-0.042745,-0.02936,-0.030799,-0.086945,-0.099765,-0.049431,-0.014948,0.025329,-0.047603,-0.008438,0.017592,-0.071854,-0.068044,-0.046641,-0.070937,0.044829,0.006134,0.081139,-0.011993,-0.059862,-0.021189,-0.067859,0.022905,0.03615,0.034987,0.064444,0.026322,-0.034178,-0.021232,0.038972,0.090393,0.036613,-0.044629
-0.175557,-0.134259,-0.060048,-0.017924,-0.061592,-0.11379,-0.105485,-0.033245,-0.086343,-0.075729,-0.08426,-0.093049,-0.035182,-0.057143,-0.055899,0.050696,0.009819,-0.05662,-0.103492,-0.081539,-0.112386,-0.049411,-0.001722,-0.100895,-0.034072,-0.021146,-0.11182,0.03492,-0.077939,-0.080093,-0.031433,-0.107555,-0.079899,-0.034036,-0.045683,-0.099109
-0.027955,-0.042641,-0.021019,-0.148402,-0.030929,0.036072,0.011046,-0.07015,-0.053546,0.000163,-0.068628,-0.063523,-0.052592,-0.012784,-0.007434,-0.05039,-0.067175,0.01596,-0.03135,-0.064838,-0.065466,-0.002749,-0.020201,-0.052942,0.004077,0.000794,-0.018904,0.032688,-0.038615,-0.050766,-0.010302,-0.008642,-0.044195,-0.08725,0.061261,0.047388
-0.071522,-0.003407,-0.062064,0.053132,-0.112981,-0.012231,-0.025447,0.022493,-0.080081,-0.078617,-0.064502,-0.062387,-0.007465,0.011566,-0.013982,-0.090582,-0.027717,0.041936,0.01392,0.003752,0.035405,0.01489,-0.078935,0.022092,-0.038419,-0.099666,0.052543,0.015194,0.040029,-0.024564,-0.009426,-0.048451,0.026589,-0.01643,0.017329,-0.014052
0.02344,-0.003947,-0.037467,-0.051612,-0.028155,-0.018198,-0.052989,-0.073516,0.119461,-0.00012,0.057657,0.060077,-0.060758,0.088259,-0.042458,0.007683,-0.054985,-0.054344,0.096407,0.079469,0.013658,0.053637,-0.000162,-0.010968,-0.003353,0.058151,-0.042407,0.036943,0.036879,0.000364,-0.038499,-0.128745,0.00317,-0.036745,-0.074916,-0.038088
-0.082453,-0.101416,0.037254,-0.072095,-0.093741,-0.135806,-0.103277,-0.049551,-0.058229,-0.006345,-0.013327,-0.008389,-0.049423,-0.106221,-0.085194,0.046762,-0.077394,-0.11471,-0.075535,-0.069036,-0.097465,-0.143597,-0.029251,-0.089862,-0.098311,-0.107071,-0.026074,-0.036514,0.007826,-0.013753,-0.101012,-0.060083,-0.031629,0.026061,-0.08901,-0.032344
-0.008133,0.044817,-0.025329,-0.113735,0.041416,0.043157,-0.012566,0.060269,0.05755,0.000393,0.038958,0.015001,0.000874,0.124141,0.050268,0.064063,0.030468,0.047591,0.099201,0.06229,0.080383,0.059777,-0.018392,0.024859,0.094837,0.056969,-0.026496,0.006456,-0.00479,0.085429,0.015529,0.073528,0.088834,-0.021263,-0.021837,-0.022628
-0.005682,-0.009054,0.055078,-0.029855,0.008645,0.015492,0.048463,-0.006528,0.016911,-0.03029,-0.008612,0.065486,-0.05555,-0.027406,-0.024535,0.050774,-0.027598,-0.014636,0.10018,0.009006,-0.099,0.009483,0.019426,0.085213,-0.009666,0.111939,0.014461,-0.037691,-0.090036,-0.037931,0.081863,0.065604,-0.061253,0.00733,-0.007712,-0.004954
0.066313,0.081451,0.005846,0.022838,0.078772,0.094208,0.04426,-0.05035,0.055554,-0.026614,0.09934,0.011363,0.065269,0.019513,0.003878,-0.016836,0.042459,0.034712,0.046599,0.107632,0.068628,0.071585,-0.025993,0.037672,0.061974,0.162378,-0.015531,0.079706,0.125311,0.051164,0.025455,0.066924,0.093069,0.074347,0.064402,0.045991
0.127814,0.022508,0.008227,0.095458,0.047083,0.005549,0.066086,0.041402,0.055505,0.012145,0.118417,-0.01029,0.02664,0.038195,0.024748,0.087409,0.083286,-0.047982,0.015809,0.013409,0.056534,0.083666,0.064911,0.040927,0.071758,-0.010357,-0.033494,0.030131,-0.011593,0.048043,0.034514,0.046125,0.036496,0.034954,0.039418,0.05673
0.002188,-0.067322,-0.032067,0.002013,-0.053477,-0.026112,-0.030917,-0.008879,-0.037725,0.005772,-0.066004,-0.048326,-0.021867,0.001964,-0.114638,-0.023422,-0.080936,-0.059488,-0.065234,-0.013171,-0.017239,0.029188,0.056278,-0.042398,-0.065292,-0.082211,-0.014223,0.045233,0.016595,-0.057836,-0.073499,0.00504,-0.004599,-0.090706,-0.059616,-0.102741
0.027961,0.139365,0.122207,0.014592,0.004752,0.041644,0.035243,0.134232,0.061044,0.090995,0.060997,0.0849,0.108455,0.05937,-0.003711,0.03558,0.071756,0.098997,0.142375,0.088214,0.073272,0.032738,0.067106,-0.015795,0.060488,0.090399,0.158052,0.057043,0.047201,0.057247,0.055404,0.178644,0.068368,0.071698,0.093375,-0.04279
-0.049546,-0.019213,-0.053822,-0.067768,-0.092983,-0.136381,-0.078742,-0.062555,-0.024307,-0.155405,-0.05802,-0.154742,0.015978,-0.025932,0.008453,-0.100129,-0.014638,-0.019008,-0.035941,0.004877,-0.034227,-0.005493,-0.185128,0.041374,-0.088576,-0.082889,0.025747,-0.029117,-0.032407,-0.003355,0.020187,-0.054071,-0.015773,-0.018479,0.025408,-0.096175
-0.078018,-0.039066,-0.049053,-0.037797,-0.039212,0.008503,-0.045194,-0.005536,-0.053485,-0.054711,-0.024627,-0.06127,-0.117927,-0.036255,-0.014831,-0.01559,0.057276,-0.026697,-0.056947,0.013182,-0.061387,-0.018627,-0.060389,-0.009386,-0.010068,-0.02671,-0.011719,-0.033758,-0.066673,-0.046208,0.014568,-0.038792,-0.024132,-0.02555,0.021843,-0.048497
0.002295,-0.001453,-0.064058,-0.01297,-0.028837,-0.011943,0.019268,0.039273,-0.02165,-0.003771,0.003041,-0.031151,-0.010251,0.035729,-0.004901,0.03568,-0.001371,-0.02058,0.047239,0.048066,-0.071828,0.019886,-0.042838,-0.010111,0.033142,-0.039142,0.002266,-0.061679,0.00091,0.022477,-0.049766,-0.056822,0.018931,-0.011135,0.012404,0.032715
0.011118,0.032989,0.027448,-0.034323,-0.063228,0.03967,-0.081592,0.058498,-0.010015,-0.052849,-0.035,-0.043677,0.026407,0.018076,0.02783,-0.078974,-0.076556,0.015947,-0.001469,0.059933,-0.017994,-0.015108,-0.029665,0.037133,0.028122,0.007114,-0.017825,0.005938,-0.02922,-0.005014,-0.015171,0.049735,-0.023445,0.01716,-0.022661,-0.016938
0.049932,0.064826,-0.022128,0.031424,-0.078607,0.01905,-0.002422,0.021975,0.039636,0.071739,0.037858,-0.025887,0.005822,0.101685,-0.020549,0.001384,0.03998,-0.031397,-0.021918,-0.004814,0.071764,0.068784,0.057036,-0.014188,0.04284,0.020663,0.045811,-0.035108,0.076301,0.034259,0.011618,0.092013,0.029285,-0.015161,0.023096,-0.005482
-0.001595,-0.095771,-0.081752,-0.048184,0.00195,-0.02728,-0.014182,-0.089724,-0.01021,0.053649,0.024674,-0.032021,0.088558,-0.090803,0.014306,0.078179,0.052185,-0.069095,0.029024,0.069243,0.049134,-0.047225,0.096591,0.025035,-0.026732,0.033483,0.000406,-0.025058,0.026949,-0.066078,0.052069,0.039638,-0.046808,-0.07046,-0.01883,0.073859
-0.087026,-0.036419,-0.101336,-0.042026,-0.062335,-0.016634,-0.088517,-0.005864,0.00414,0.005927,-0.074982,-0.070145,-0.097685,0.054206,-0.057561,-0.050106,-0.00606,-0.088629,-0.122084,-0.118181,-0.059007,-0.017821,-0.105414,-0.097558,0.035788,-0.05625,-0.05756,-0.001098,0.020229,-0.02118,-0.068042,-0.018892,-0.066323,-0.101009,-0.084318,0.008961
-0.110332,0.015323,0.064576,0.009511,0.060558,0.094645,0.024887,0.034287,0.048822,0.042217,0.023073,0.042995,0.023826,-0.012387,0.062323,0.115675,0.042251,0.072948,0.043216,0.053433,-0.076767,-0.025465,0.039583,0.087586,0.068742,-0.035707,-0.041575,0.046672,-0.027544,0.00025,0.06378,-0.019994,0.000126,0.02566,0.051246,0.025728
-0.02055,-0.066373,-0.057902,-0.125984,-0.007177,-0.035827,0.006612,-0.032811,0.014921,0.01182,-0.037214,0.002235,-0.031735,0.068764,-0.066995,-0.033413,0.015083,-0.097596,0.034954,0.058805,-0.046038,0.018823,-0.089414,-0.007034,0.009929,0.06869,-0.03101,-0.006622,-0.057738,-0.020001,-0.039724,0.032955,-0.051355,-0.152857,-0.119425,-0.09072
0.013739,0.113681,-0.081743,-0.064677,-0.035754,-0.040678,0.032245,0.001918,0.121361,0.057758,0.092287,0.014888,0.086266,0.072094,0.001912,-0.018559,-0.008111,-0.033682,0.060272,-0.060783,0.049882,-0.003898,-0.012933,-0.053125,-0.019087,0.03661,-0.048173,-0.05065,0.031867,0.087498,-0.11091,-0.011058,0.086848,-0.01857,0.116552,-0.096901
-0.05157,-0.07487,-0.03173,-0.122333,-0.019986,-0.087258,-0.041599,-0.050018,-0.057395,0.012711,-0.002054,-0.019702,0.009409,-0.048457,-0.111829,-0.060539,0.022819,-0.102907,-0.077492,-0.039124,-0.083483,-0.085745,0.028493,0.022118,0.049421,-0.021909,-0.135831,-0.030665,-0.055646,-0.015181,-0.037867,-0.048328,-0.033812,-0.03397,0.029504,0.069159
0.016272,0.05613,6.4e-05,-0.148141,0.022633,0.036228,0.010242,0.006243,0.069446,-0.067349,0.076042,-0.044921,0.03384,0.023717,-0.071903,0.013666,-0.006076,-0.094925,0.058552,0.058412,-0.00091,0.01332,-0.03892,-0.069688,-0.021652,0.042532,-0.014344,0.016089,-0.018526,0.019104,-0.050963,0.017261,0.020842,-0.049686,0.023047,-0.048686
0.075098,0.02604,-0.056059,-0.051701,-0.048209,-0.048327,0.043228,-0.090409,0.020034,0.003135,-0.021586,-0.078945,0.022893,0.063131,-0.050202,-0.06452,-0.084553,-0.048214,-0.004365,0.003815,-0.007236,0.050905,0.062202,-0.112457,-0.054484,-0.013215,0.102757,-0.118543,0.058081,0.018111,-0.087694,-0.087125,0.068328,-0.10161,0.02295,0.019516
0.020727,-0.017602,0.110278,0.003219,-0.037418,-0.030869,0.073296,0.119708,0.015779,0.001598,0.052031,0.060014,0.048842,-0.019236,0.008632,0.010799,-0.065438,0.05116,0.006338,0.066282,-0.096353,0.056014,-0.012551,0.090332,-0.017792,0.027229,0.063874,-0.047305,0.065218,-0.071791,0.058673,0.054658,0.058946,0.037728,0.013998,-0.015499
-0.156249,-0.039624,-0.038725,-0.049157,-0.077753,-0.06594,-0.101729,-0.01767,-0.031141,-0.075094,-0.101208,-0.062618,-0.062379,-0.146854,-0.019586,-0.089804,-0.069552,0.052652,0.071114,0.007785,-0.079764,-0.112109,-0.097767,-0.039368,-0.045835,-0.069797,-0.027743,-0.026182,-0.147888,0.017021,0.037474,-0.078735,-0.045593,-0.023434,-0.047152,-0.014358
0.095185,0.141972,-0.031764,0.007461,0.017489,0.041858,0.005751,-0.002904,0.060095,0.012805,0.009477,-0.009561,0.044015,0.113134,-0.087666,0.019619,-0.051672,-0.086898,0.141049,0.055894,0.075731,0.107741,-0.004819,-0.006819,0.020987,0.033121,0.015339,0.07226,0.088266,-0.000263,-0.044451,0.042661,0.060629,-0.051266,-0.038301,0.036812
0.006049,-0.085651,-0.04049,-0.005959,-0.019584,-0.017515,0.071884,-0.001115,-0.020603,-0.007265,-0.051867,-0.110893,0.02946,-0.014143,0.016357,-0.106675,-0.031797,0.004682,-0.120863,-0.046684,0.050992,0.025337,-0.009614,-0.01727,-0.003546,-0.052958,0.011729,-0.006699,-0.092504,-0.034412,-0.030007,-0.010153,-0.009012,0.043063,-0.079981,0.000191
-0.076178,-0.080508,0.058721,-0.006777,-0.057741,-0.046847,-0.033705,-0.079593,-0.131751,0.008305,-0.0675,0.065862,-0.03328,-0.082861,-0.079578,0.054391,-0.046835,-0.082148,-0.06119,-0.055185,-0.007951,-0.051119,0.001834,0.001742,-0.044551,-0.072033,-0.126947,-0.042126,-0.193742,-0.109472,-0.078004,-0.069639,-0.102365,0.000384,-0.031467,0.016351
-0.023613,-0.021323,0.01478,-0.05632,-0.012056,-0.035126,-0.062352,-0.075583,0.045071,0.035468,0.019286,-0.006588,-0.025338,0.041084,-0.046968,0.009109,0.009585,-0.125954,0.035404,0.072875,0.043705,0.001944,-0.056779,-0.082074,-0.036652,0.001615,0.060588,-0.004715,0.045941,0.065391,-0.052036,0.006317,0.019409,-0.003305,-0.005698,0.014066
-0.08912,-0.069062,-0.0679,-0.174707,-0.124622,-0.086907,-0.180228,-0.096686,-0.036889,-0.12122,-0.031689,-0.138788,-0.082962,-0.051113,-0.093689,-0.055116,0.011704,-0.046045,-0.05929,-0.003501,-0.018149,-0.049186,-0.136627,-0.040814,-0.091018,-0.0983,-0.071292,-0.138565,-0.092482,-0.08356,-0.058954,-0.067959,-0.027495,-0.046809,-0.043995,-0.097426
0.013901,-0.066544,-0.002357,-0.010955,-0.067118,0.03928,0.09162,0.048483,-0.038419,0.005477,-0.023765,0.011572,0.01016,-0.006432,0.067943,0.067448,-0.026915,0.011752,-0.083085,-0.022192,-0.060767,-0.0626,0.042693,0.030869,-0.000698,0.017777,-0.026114,-0.102776,0.004088,-0.051427,0.04153,-0.034828,-0.063203,0.025445,-0.045446,-0.025187
-0.091205,-0.040007,-0.04766,-0.065833,-0.042762,-0.070067,-0.051977,0.033149,-0.024057,-0.088707,-0.106407,-0.026756,0.016273,-0.131557,-0.070025,-0.075863,-0.011421,-0.117856,0.073836,-0.114128,-0.065493,-0.178656,-0.093343,-0.067815,-0.04342,-0.051904,-0.054442,-0.104441,-0.068943,0.029408,-0.058382,-0.068488,-0.065218,-0.081295,-0.105524,-0.166635
-0.050564,-0.085437,-0.054961,0.049879,0.009737,0.005577,0.064774,0.059297,-0.043643,0.032373,-0.032407,0.026071,-0.043398,-0.048937,-0.027591,0.002071,-0.016097,-0.035924,-0.090925,0.053697,-0.069313,-0.042878,0.02068,-0.063174,-0.009038,-0.076308,-0.052919,-0.015689,-0.038472,-0.050045,-0.084251,-0.036081,-0.059275,0.074211,0.043596,0.014315
0.110716,-0.011122,0.044789,0.060031,0.013669,0.049677,0.058856,0.007861,0.01797,0.035955,-0.010872,0.040052,0.00638,0.016397,0.093192,0.005892,-0.049788,0.075731,-0.044051,0.023925,-0.013131,-0.029068,0.081854,0.05572,0.052188,0.044603,-0.034997,0.067363,-0.031398,0.024828,0.07901,0.075295,0.014512,0.042863,0.06988,-0.054476
0.000585,0.050966,0.085934,0.0655,0.130051,0.100443,0.089067,0.057394,0.033128,0.142378,-0.046448,0.102634,0.098257,0.066975,0.069702,0.08192,0.032969,0.027826,-0.03772,0.060048,0.026686,0.032273,0.131035,-0.022079,0.148439,0.048901,-0.099572,-0.021061,0.069859,0.065468,0.021382,0.087227,0.033796,0.072394,-0.005161,0.056624
0.059962,-0.007955,0.049288,-0.036305,0.010784,-0.015824,0.021751,-0.007606,0.027664,-0.010538,0.03911,-0.011485,0.072846,0.022983,0.004778,-0.002913,-0.010088,0.021135,-0.044211,0.06613,0.021917,0.047908,-0.06815,-0.057513,-0.05254,-0.029062,-0.015227,0.033073,0.08443,0.049318,-0.042501,0.005714,0.070641,-0.101388,0.011827,-0.108015
-0.034324,0.00525,0.001697,-0.037702,0.05473,0.088209,0.053892,-0.03488,0.076419,0.005271,0.014197,0.032317,0.073805,0.052253,0.045661,-0.025625,-0.005071,0.02192,0.058497,0.079218,0.036598,0.07728,0.031863,0.016917,0.042533,-0.077237,0.042318,-0.035257,0.01626,-0.012338,0.02232,0.092851,0.004411,0.056614,-0.008182,0.010456
0.076542,0.019246,-0.052366,-0.063237,-0.016764,0.007757,-0.022727,0.024326,0.035522,0.010732,0.105951,-0.025361,0.024972,0.017782,0.018332,-0.03674,-0.038765,-0.089369,0.03102,0.043771,0.028423,0.021768,-0.060356,-0.045415,-0.025732,0.060408,0.061997,0.014265,-0.042519,-0.015835,-0.061502,0.073552,0.008803,0.000587,-0.069763,-0.049117
0.047149,0.155333,0.108129,0.035837,0.057703,0.140725,0.116023,0.094298,0.178448,0.119142,0.043604,0.101399,0.158012,0.098972,0.13042,0.060199,0.039,0.07904,0.118496,0.064069,0.049822,0.066542,0.10107,0.095984,0.111046,0.174382,0.185368,0.092991,0.15902,0.15076,0.083991,0.108662,0.079906,0.102357,-0.019323,0.070042
0.047689,0.069692,-0.05097,0.060115,-0.048004,-0.063795,0.073342,0.027688,-0.036763,0.004548,0.076956,-0.082306,0.018027,0.034364,-0.03826,-0.039208,-0.015005,0.019565,0.030975,0.024109,0.000504,0.024252,0.028587,0.07363,0.010651,-0.003172,0.033132,0.038166,0.082339,-0.043931,0.02922,0.000575,-0.023413,-0.01588,0.005024,-0.009283
-0.026915,-0.021631,0.057872,-0.025857,-0.063236,0.0002,0.067195,0.014375,0.039797,-0.035643,-0.050356,0.021127,-0.03034,-0.053161,0.027748,-0.018359,-0.087506,0.007507,0.013526,0.100073,-0.052549,-0.054418,-0.03511,0.050415,-0.0026,-0.008484,0.008589,0.006622,-0.03593,-0.010115,0.051857,0.019411,-0.044399,-0.000477,0.011045,-0.016957
-0.062002,0.017756,0.137954,0.018044,0.11044,0.06199,0.108574,0.123962,-0.001579,0.053363,-0.025722,0.071818,0.004641,-0.097906,0.093186,0.091227,0.002001,0.043785,0.021623,-0.030093,0.036215,-0.06173,0.120056,0.100584,0.061416,0.015914,-0.090908,0.025937,0.038559,0.014984,0.111451,-0.008657,0.004018,0.093914,0.002441,0.071882
-0.025584,0.02759,0.011596,-0.042267,0.030391,0.101504,0.003468,0.002896,0.018423,-0.017204,-0.054521,-0.04261,0.041851,-0.039891,0.037839,0.058072,0.007907,0.001503,0.061378,0.042545,0.082019,0.023112,0.026626,-0.013807,0.060282,-0.008316,0.029285,0.043257,0.078583,-0.010438,-0.031656,-0.011181,0.060473,-0.023219,-0.081143,0.069484
0.005999,0.093695,-0.009261,0.027108,-0.011865,-0.051156,-0.083386,-0.02467,-0.016526,0.003964,0.030783,-0.014813,0.052223,0.026563,-0.035715,0.021007,0.005212,-0.022597,0.001209,0.081726,0.007444,0.090031,-0.026505,-0.056212,0.00896,0.025678,0.061537,-0.007557,0.073184,0.0746,-0.050946,0.068018,0.014855,-0.037132,0.087986,-0.05311
-0.084035,-0.096798,-0.090015,-0.048831,-0.050615,-0.023192,-0.052107,-0.07396,-0.141659,-0.068907,-0.154599,-0.105335,-0.066023,-0.08559,-0.07961,-0.104394,-0.144175,-0.074436,-0.057793,-0.021035,-0.128043,-0.093949,-0.050563,-0.080102,-0.165083,-0.14288,-0.053219,0.055927,-0.087819,-0.069238,-0.132438,-0.067586,-0.140791,-0.054115,-0.087861,-0.034756
0.074613,0.08695,0.020636,0.098269,-0.011567,0.019393,0.05497,0.102706,0.157625,0.026952,0.005037,0.075491,0.055063,0.015734,0.069367,0.020669,-0.010657,0.034943,0.037697,0.077721,0.032947,0.070783,0.002433,-0.02428,0.04094,0.074764,0.096267,0.037802,0.046148,0.079807,0.066006,0.166997,0.084673,0.084853,0.027493,-0.106535
-0.091215,0.021082,0.09161,0.034378,0.111313,0.130959,0.053947,-0.042781,-0.056592,0.176541,0.0814,0.055633,-0.043936,0.047885,0.084746,0.046271,0.133375,0.026186,0.144904,0.053258,0.049195,0.016142,0.066613,0.076186,0.113568,0.098517,0.022878,0.108325,-0.01845,0.013599,0.084266,-0.053978,-0.023644,0.024066,0.01172,0.02163
-0.078145,-0.118614,-0.089858,-0.005796,-0.057376,-0.054044,-0.019049,-0.016308,-0.157309,-0.085553,-0.070072,-0.076093,-0.016727,-0.036491,-0.068281,-0.022094,0.044512,-0.026317,-0.003182,-0.035202,-0.027555,0.00253,-0.036355,0.010529,-0.081278,-0.046199,-0.056186,-0.077449,-0.091292,-0.142329,0.007179,-0.076982,-0.146483,-0.05116,-0.025629,-0.073632
-0.024338,0.00836,-0.039095,-0.017204,0.006476,-0.02104,-0.001831,-0.020615,-0.000785,0.038343,-0.005843,-0.045746,-0.037676,-0.014917,-0.081317,-0.039251,-0.047076,-0.083534,-0.034995,-0.0564,-0.058124,-0.005739,0.038784,-0.039663,-0.030504,-0.028802,0.005917,-0.002401,-0.090608,-0.049557,-0.080114,-0.014294,-0.010488,-0.081518,0.019511,0.040488
0.060913,-0.038146,0.054672,0.042115,-0.060616,-0.065316,-0.003674,-0.001903,0.007244,-0.04258,0.009109,-0.052081,-0.043365,-0.046138,-0.002752,-0.044029,-0.086511,-0.05771,-0.060432,-0.022103,-0.02159,-0.057827,0.04106,-0.067367,-0.117858,-0.037382,0.042137,0.02128,-0.067702,-0.040093,-0.030367,-0.035129,0.004354,0.046893,0.02529,-0.010806
0.071263,0.079519,-0.030358,-0.049515,-0.023767,0.018673,-0.072945,-0.032459,0.041214,-0.006867,-0.01186,-0.037835,0.050989,0.097143,-0.03484,0.025589,0.092125,-0.012349,0.053027,0.096848,0.054869,0.11009,-0.00287,-0.007521,-0.018549,-0.000366,0.099606,0.079395,0.087123,0.064395,-0.013615,0.090654,0.071682,-0.009923,0.105127,-0.040538
-0.036193,-0.077304,-0.036406,0.008059,-0.028703,-0.039151,-0.053841,-0.024746,0.038954,-0.039339,-0.042338,-0.059725,0.024186,0.018465,-0.044536,-0.098844,-0.008464,-0.081285,-0.001854,-0.062531,-0.093167,0.011405,0.002652,0.000292,0.009055,0.093525,-0.114596,-0.001053,-0.019747,-0.032445,-0.049225,-0.050468,-0.006852,-0.046428,-0.030167,-0.022798
0.026977,0.011002,0.044177,0.027764,0.020221,-0.01637,0.061732,0.017078,0.002633,0.021323,-0.023055,0.056565,0.026567,-0.039711,0.008319,0.029599,-0.026731,0.063061,-0.084235,-0.03667,-0.010747,-0.044636,0.010809,0.033576,-0.003946,0.056822,0.007714,0.043664,0.024732,0.012977,0.059816,0.015291,0.015017,0.025116,-0.082724,0.064951
-0.043434,-0.027989,0.030224,-0.024279,0.016243,-0.008244,0.002477,0.01473,-0.007519,0.035502,-0.0566,-0.009655,0.032091,-0.060929,-0.010094,0.019628,-0.017871,-0.013103,-0.039444,0.015343,-0.01218,-0.04025,-0.024667,0.016776,0.007215,-0.079739,0.021885,0.051495,-0.055159,-0.07422,0.016949,-0.033271,-0.030888,-0.002394,-0.107442,-0.041009
0.122174,0.047667,0.042951,0.032497,-0.09912,-0.072482,-0.095561,0.056462,0.039079,-0.007801,0.031987,-0.034141,-0.013057,-0.01521,-0.005021,-0.017671,-0.019161,0.045463,0.021196,0.082867,0.055059,-0.039028,-0.049022,0.014233,-0.002452,0.005218,0.02664,0.034133,0.023547,0.033436,0.030346,-0.009032,0.133569,0.081461,-0.019059,-0.039403
0.078139,0.018045,-0.041817,0.017062,0.062068,-0.033831,-0.069922,-0.004513,0.081507,-0.043366,0.023274,-0.095146,0.014762,-0.02608,-0.057169,-0.082025,-0.038915,-0.067765,0.028818,-0.069743,-0.057054,0.03231,-0.012461,-0.023048,-0.085654,0.016537,0.002802,0.018742,-0.034628,-0.123122,-0.12782,-0.000732,0.068331,-0.097984,0.045942,0.000503
0.022999,-0.017025,-0.004658,0.052881,0.042756,0.12604,0.014386,0.029022,0.031359,0.046424,0.015117,0.063695,0.044487,0.073505,-0.020651,0.009342,0.005654,0.024485,-0.011632,-0.023755,0.06422,0.032471,0.111998,0.031829,0.123082,0.061439,-0.085862,-0.023372,-0.037924,-0.017969,0.005622,0.021496,0.017615,-0.04124,0.024522,0.068812
0.107902,0.058448,0.029327,0.092529,0.130531,0.087764,0.089201,0.036261,0.067032,0.023421,0.058484,0.01175,0.044585,0.020724,0.057222,0.027084,0.065763,0.013445,0.096905,0.085256,0.077736,0.06588,0.076717,0.105721,0.042389,0.041656,0.089304,-0.096246,0.055032,0.033703,0.097568,0.096497,0.075349,0.101299,0.090636,0.076331
0.019222,0.05004,0.02054,-0.086359,0.042215,-0.026802,-0.004304,0.105535,0.029654,0.008403,0.062899,0.053592,0.058221,-0.009425,0.032235,0.080692,0.01942,-0.007331,-0.004078,0.068652,0.074225,0.015675,-0.018397,0.019239,0.004029,-0.005613,0.092935,-0.052353,0.01604,0.086591,0.019031,0.035883,0.080576,0.016582,0.136703,-0.022396
0.08576,0.029946,-0.024101,0.045259,-0.039066,0.015522,0.015688,-0.013005,0.034931,0.041858,0.155186,0.032211,0.058897,0.062752,0.036554,0.061812,0.001916,-0.009193,0.025451,0.137622,0.020518,0.07364,0.082931,0.009044,-0.018937,-0.028703,0.146308,-0.050817,0.053234,0.113708,0.041004,0.046297,0.100756,0.045162,0.119901,0.004895
0.091582,-0.0003,-0.057794,-0.088423,-0.113473,-0.013562,-0.120616,-0.014459,-0.047319,0.047915,0.001967,-0.03073,-0.00383,-0.049987,-0.055983,0.035284,0.019526,-0.10126,-0.013496,-0.102018,-0.035722,-0.106236,0.02736,-0.059404,-0.090351,-0.042287,-0.037671,0.037267,0.038119,-0.040578,-0.088944,-0.04095,0.027628,-0.030112,-0.082619,-0.120527
-0.072135,-0.028325,-0.027931,-0.004393,-0.076997,-0.029272,0.016943,0.064514,-0.054937,-0.048442,-0.047011,-0.043574,-0.080302,0.028459,-0.055481,-0.155019,-0.079542,-0.066516,-0.050256,-0.076492,0.004465,0.047076,-0.043353,-0.011231,0.016934,0.085417,-0.032021,0.05504,0.010811,-0.051906,0.087066,-0.014536,-0.027647,0.005204,0.019319,-0.071045
-0.03237,-0.08161,-0.029985,-0.047854,-0.074022,-0.036763,-0.057914,-0.058925,-0.052366,-0.052276,-0.107022,-0.07721,-0.065509,-0.00559,-0.064919,-0.063651,-0.058818,-0.010569,0.024139,-0.007298,0.008956,-0.066099,-0.08714,0.007706,-0.027771,0.025098,-0.074295,-0.034868,-0.059573,-0.025837,-0.067633,-0.115815,-0.081047,-0.068935,-0.033705,0.007741
-0.050405,-0.086637,-0.079832,0.008496,-0.057159,-0.133112,-0.01672,0.023447,0.004041,-0.091867,-0.019592,-0.028023,-0.024095,-0.043092,-0.050139,-0.053085,-0.104398,-0.038907,-0.104248,-0.028687,-0.037875,-0.008261,-0.129523,-0.039086,-0.003588,0.004319,-0.046944,-0.036772,-0.054473,-0.098615,-0.041133,-0.091164,-0.060567,-0.027864,-0.112153,-0.090854
0.078641,0.112273,0.070153,0.018913,0.038207,0.030023,0.005323,0.028375,0.052578,0.049368,0.06626,0.029839,0.071231,0.047022,0.047466,-0.014837,-0.020874,0.045132,0.043757,0.026284,0.0557,0.020253,0.134125,0.060549,0.064005,0.111898,0.06106,0.080275,0.006249,0.108033,0.077406,0.019909,0.092196,0.004521,0.125927,0.054253
0.013069,0.037915,-0.006302,0.049936,-0.008836,-0.086711,0.018367,0.043988,0.069016,0.044479,-0.005413,0.036196,0.049512,-0.011826,-0.019316,0.027408,-0.002183,-0.020976,-0.034718,0.103799,-0.069189,-0.00064,0.0229,0.027106,0.024001,0.014411,0.01336,0.009105,0.052135,0.000931,0.014737,-0.023313,-0.014163,0.140271,0.013821,-0.047355
